Email,Label,is_phishing_verdict,risk_level,explanation
6211,0,True,High,"This email exhibits multiple red flags indicative of a phishing attempt. Firstly, the language is highly unprofessional and riddled with grammatical errors and nonsensical phrases ('don ' t know how much you can sa . ve', 'cyberzone shovws', 'eaze of sho . pping'). Secondly, the email aggressively promotes medication sales with unrealistic promises ('big', 'better alternative for quicker alleviations', 'best . deals'). Thirdly, the URL 'a 6 s . fo . cheerfultune . com' is extremely suspicious, likely a domain designed to mimic a legitimate pharmacy website and harvest credentials or install malware. Finally, the inclusion of a seemingly unrelated paragraph about a family at Lyme is a classic tactic to distract and disorient the recipient. The overall tone and content strongly suggest a fraudulent attempt to lure the recipient into providing personal information or visiting a malicious website."
17062,0,True,High,"The email exhibits several strong indicators of phishing. The text is riddled with misspellings and nonsensical phrases ('supr vigra p supgra', 'ch @ apst gen - e - ric vi - @ - gra', 'sjtyrb jzewauh'). This suggests a lack of legitimate writing and a deliberate attempt to obfuscate the message. The claim of 'almost immediately' and 'much longerr' is a common tactic to create urgency and bypass critical thinking. The presence of random characters and a URL ('sjtyrb jzewauh wztmjiyqwxvup') is highly suspicious and likely a malicious link. The overall structure and content are inconsistent with legitimate communications. The use of capital letters and exclamation marks further contributes to the sense of urgency and manipulation. Given these factors, it is highly likely a phishing attempt."
4814,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, it aggressively promotes a speculative stock (VCSC) with overly optimistic projections and uses phrases like 'breakng news' and 'watch out the stock go crazy next week' to create a sense of urgency and potential profit. Secondly, it contains numerous grammatical and spelling errors, a common tactic used in phishing emails. Thirdly, it includes forward-looking statements and disclaimers in a convoluted and confusing manner, attempting to obfuscate its true purpose. Fourthly, the inclusion of a link to finance.yahoo.com is likely a deceptive tactic to mimic a legitimate source while directing the recipient to a potentially compromised page. Finally, the email mentions holding shares and a conflict of interest, which is a red flag designed to manipulate the reader. The overall tone and content are highly suspect and designed to lure the recipient into investing based on false information."
2781,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. The language is highly unusual and unprofessional, containing nonsensical phrases ('impotent condition', 'fullfilled with your health'), and referencing pharmaceutical products with bizarre dosages and formulations. The URL, 'belate.yesmeds - now.net', is likely a fraudulent domain designed to steal personal information or install malware. The sender's email address, 'kcedzumize @ c 4.com', is suspicious and appears to be a randomly generated string. The mention of 'gene engineering co. ltd.' coupled with the unusual content suggests a deceptive scheme. The overall tone and content are designed to lure the recipient into clicking the link and potentially providing sensitive data or downloading malicious software. The inclusion of a phone number and multiple product names further adds to the fraudulent nature of the email."
6536,1,True,High,"The email contains a URL to newsisfree.com, a known domain associated with clickbait and potentially malicious content. The subject line 'Treasury admits...' is designed to create a sense of urgency and pique interest, a common tactic in phishing emails. The content itself is a fabricated news story, further indicating a deceptive intent. The URL is highly suspicious and should be treated as a significant phishing indicator."
5829,1,True,High,"This email exhibits multiple red flags indicative of a phishing attempt. Firstly, the subject line 're: 2002 it systems development allocations' combined with the highly specific and potentially sensitive financial details (millions, secret zhei project, Enron North America) immediately raises suspicion. The email contains a request for confirmation of a large sum of money and asks the recipient to review an attached listing, a common tactic to induce action. The use of 'x 30352' as a contact number is also unusual and potentially designed to mimic a legitimate business communication. The email discusses complex financial terms and projects, which could be used to build trust and manipulate the recipient. The urgency implied by the 'importance: high' flag is a further manipulation technique. The email's content and request for confirmation strongly suggest a fraudulent attempt to gain access to financial information or initiate a fraudulent transaction."
16451,1,True,High,"This email exhibits several strong indicators of a phishing attempt. The subject line 'URGENT - DUDLEY EARTHQUAKE APPEAL' immediately creates a sense of panic and urgency, a common tactic used in phishing scams. The content is filled with fabricated details about a fictional earthquake in Dudley, UK, designed to evoke sympathy and encourage donations. The email uses overly emotional language and includes specific, yet entirely invented, details (Donna-Marie Dutton, Chantal-Leanne, Tyler-Morgan, Megan-Storm, Sunny Delight, stinging nettles) to create a false sense of reality. Critically, the email directly requests credit card details via email, a highly suspicious and dangerous request. The inclusion of seemingly legitimate organizations like the British Red Cross and Argos is used to build trust and further pressure the recipient. The overall tone and content are highly manipulative and designed to bypass critical thinking."
7075,1,False,Low,"The email discusses spam filtering and a mailing list. It includes technical details (headers) and a link to a sponsor's website (ThinkGeek). While the email discusses spam, there are no immediate red flags suggesting a phishing attempt. The sender is identified, and the content is focused on technical troubleshooting rather than a direct request for information or a suspicious offer. The link is to a known, legitimate website."
15845,1,False,Low,"The email appears to be a legitimate inquiry from a research institute seeking software recommendations. It includes a verifiable sender address, contact information, and a clear description of the desired software. There are no unusual links, urgent requests, or attempts to manipulate the recipient. The language is relatively formal and consistent with a professional setting. While the request for shareware is common, it doesn't inherently indicate a phishing attempt. The email lacks the hallmarks of a typical phishing scam."
4637,0,True,High,"The email exhibits several red flags. It uses a generic greeting and offers 'OEM software,' a common tactic used by scammers to distribute malware. The phrasing 'need in software for your pc?' is vague and designed to entice the recipient. The lack of a specific product name or website URL is suspicious. The overall tone is overly promotional and lacks professionalism. While not overtly threatening, the email's approach is manipulative and designed to trick the user into visiting a potentially malicious website. This warrants a high level of suspicion."
7035,0,True,High,"This email exhibits multiple red flags indicative of a phishing attempt. Firstly, the subject line 'Compare Now Online + Save!' is a common tactic used to lure recipients into clicking a malicious link. Secondly, the email uses overly enthusiastic and urgent language ('Now is the time to take advantage...', 'no advantage in waiting any longer'). Thirdly, the offer of a '0.25% drop in your rate!' is highly suspect and unrealistic, a classic pressure tactic. Fourthly, the URL 'http://211.154.134.26/remove/remove.htm' is a suspicious, non-standard domain name and likely a phishing site designed to collect user information. The inclusion of testimonials, while superficially appearing legitimate, is a common social engineering technique. The email attempts to create a sense of urgency and offers a seemingly beneficial service to entice the recipient to click the link. The use of a shortened URL and the request to fill out a form further increase the risk."
17872,1,True,High,"The email claims to be from Enron Networks, a company that no longer exists. This immediately raises suspicion. The request for swing volumes and a spreadsheet with highlighted columns suggests a potential data breach or a fraudulent request for information. The sender's name, Valerie Vela, is associated with Enron, further increasing the risk. While the email doesn't contain a direct link, the context and sender's identity point towards a phishing attempt designed to obtain sensitive data. The use of 'don't pay attention to anything other than the highlighted columns' is a common tactic to distract the recipient and focus their attention on a malicious element."
3815,1,True,Medium,"The email presents itself as a job posting from Motorola, Inc. Several factors suggest caution. Firstly, the email is dated 1995, a time when email security practices were significantly less developed. Secondly, the email address 'bliss @ mot . com' is slightly unusual and lacks a standard domain extension. While the content mentions a legitimate company and a research role, the outdated date, unusual email address, and lack of a professional, verified link raise suspicion. The request for a resume and cover letter adds to the potential for phishing, as it could be used to collect personal information. Despite these concerns, the email doesn't contain overt malicious links or urgent requests, leading to a lower risk level."
18467,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. The language is overly sexualized and uses terms like 'sexy cutie' and 'damn sexy cutie,' which is a common tactic to lower inhibitions and entice the recipient. The request to 'remove your email' is a classic phishing technique to gain access to the recipient's inbox. The overall tone and content are highly unusual and designed to exploit vulnerabilities. The lack of context and the immediate demand for personal information are significant red flags."
9623,1,False,Low,"The email appears to be a legitimate reminder about subscription renewals. It contains a standard greeting, lists subscriptions, and requests confirmation. There are no unusual links, urgent requests, or suspicious language. The sender is identified as 'shirley' and includes contact information. While it's a mass email, the content itself doesn't exhibit phishing characteristics."
7441,1,False,Low,"The email discusses a technical question about the mailing list and suggests newsgroups as an alternative. It contains standard email formatting, a verifiable signature block with contact information for the Irish Linux Users' Group, and a reasonable request. There are no unusual links, urgent language, or attempts to manipulate the recipient. The content aligns with typical technical discussion within a mailing list context."
5147,1,False,Low,"This email is a lengthy technical discussion regarding DNS issues with the IEDR domain. It contains detailed technical jargon, references to specific events and systems (ns0, IE zone, uucp-gw-1.pa.dec.com), and a conversational tone. There are no unusual requests, suspicious links, or attempts to manipulate the recipient. The content aligns with a technical discussion within a domain-specific mailing list. The inclusion of a PGP key block is standard practice for security and verification, not a phishing indicator."
15585,0,True,High,"This email exhibits multiple, highly concerning indicators of a phishing attempt. The language is excessively sensationalized and sexually explicit, using phrases like 'world record sex,' 'gang bang,' and 'sexy annabel chong.' The repeated use of exclamation marks and urgent calls to action ('don't miss these!') are classic manipulation tactics. The offer of videos for a very low price ($9.95) with inflated shipping costs is a common lure. The inclusion of a suspicious email address (zsazsa36@juno.com) and a request for personal information (date of birth) further strengthens the suspicion. The overall tone and content are designed to shock and entice the recipient into clicking a link (implied but not explicitly stated) to a malicious website. The multiple ways to contact the sender (phone, fax, email) are also a red flag. The email leverages a highly sensitive and potentially controversial topic to attract attention and bypass recipient skepticism."
3734,1,False,Low,"The email is a lengthy academic discussion about the evolution of pronouns in English dialects. There are no immediate red flags such as requests for personal information, suspicious links, or urgent calls to action. The sender's email address (paul.foulkes@newcastle.ac.uk) appears to be a legitimate academic contact. The content is highly specialized and unlikely to be a phishing attempt. While the email is lengthy and potentially confusing, it doesn't exhibit the typical characteristics of a phishing scam."
8889,1,False,Low,"The email appears to be a discussion thread regarding socioeconomic factors and employment. It contains multiple conversational turns and references to data sources (census, wealth data). There are no obvious signs of phishing, such as suspicious links, requests for personal information, or attempts to manipulate the recipient. The tone is argumentative and analytical, consistent with a forum discussion. The URL provided, 'http://xent.com/mailman/listinfo/fork', appears to be a legitimate mailing list address."
17567,1,False,Low,"The email appears to be a legitimate discussion within the Irish Linux Users' Group (ILUG). It contains a standard email chain with a subject line and a reply, discussing a Microsoft/GPL issue. The sender is a known member of the ILUG (kevin@suberic.net) and includes the standard ILUG mailing list information. There are no unusual links, urgent requests, or attempts to manipulate the recipient. The language is conversational and reflects a typical technical discussion. While the content is somewhat argumentative, it doesn't exhibit the hallmarks of a phishing attempt."
1468,1,False,Low,"The email appears to be a legitimate discussion thread within the Irish Linux Users' Group (ilug). It contains a detailed explanation of Linux distributions, referencing specific projects like Mandrake/YellowDog, RedHat/SuSe, and Debian. The tone is technical and collaborative, consistent with a Linux community mailing list. There are no unusual requests for information, suspicious links, or attempts to manipulate the recipient. The inclusion of a Yahoo! link is standard for the time and doesn't raise any immediate concerns."
6774,1,False,Low,"This email is a lengthy, detailed discussion of language evolution and loanwords, originating from a linguistics mailing list (LinguistList). It contains numerous references to academic papers and individuals, making it appear legitimate. The content is highly technical and specific to linguistics, aligning with the context of the mailing list. There are no unusual requests, links, or attempts to manipulate the recipient. The email's length and detailed content contribute to its plausibility as a genuine exchange within a specialized community."
664,1,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, the subject line 'California Update' is generic and designed to grab attention. Secondly, the content is filled with highly technical and complex jargon related to energy markets and California's financial crisis, suggesting a fabricated scenario intended to mislead the recipient. Thirdly, the email contains numerous grammatical errors and unusual phrasing, a common tactic used in phishing emails. Fourthly, the email attempts to create a sense of urgency and crisis ('growing fiscal risk', 'bankruptcy court', 'constitutional challenge') to pressure the recipient into taking immediate action. Finally, the email contains suspicious links and references to specific entities (PG&E, SCE, QFS) without providing context or a clear purpose, typical of phishing scams. The overall impression is a deliberately crafted, confusing, and potentially misleading message designed to deceive the recipient."
3583,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. It contains numerous spelling and grammatical errors, uses overly promotional and hyperbolic language ('revolutionary new system', 'dramatically picked up', 'too late'), and offers unrealistic financial incentives (significant signing bonuses, potential stock gains). The email attempts to create a sense of urgency ('if you think so, you may not want to wait'), directs the recipient to an unofficial domain (OTCBB:ITEC), and includes a disclaimer attempting to obfuscate the promotional nature of the email. The mention of 'forward looking statements' and warnings about investment risk are a common tactic used in phishing scams to build trust and then exploit the recipient. The inclusion of a call to 'watch this one trade' and urging a 'good luck and successful trading' further suggests a manipulative intent. Finally, the extensive disclaimer, while attempting to appear legitimate, is often used to distract from the core fraudulent offer. The combination of these factors elevates the risk level to high."
1240,1,False,Medium,"The email advertises a conference program from the German Linguistics Society (DGFS). While the URL appears to be associated with Ruhr University Bochum, it's a less common and potentially obfuscated domain name. The email lacks a clear sender identity beyond the DGFS, and the URL itself isn't immediately recognizable as a standard university website. The language is somewhat formal, but the URL is the primary concern. Hovering over the link reveals a URL that is not directly Ruhr University Bochum, but a subdomain. This warrants caution."
17410,1,False,Low,"The email requests information about listservs related to linguistics. It lacks urgency, suspicious links, or requests for personal information. The sender's name, 'Gul Durmusoglu', appears legitimate, and the content is a straightforward inquiry. While the email could be part of a broader phishing campaign, there are no immediate red flags to indicate malicious intent."
7622,1,True,High,"The email exhibits several red flags indicative of a phishing attempt. Firstly, it contains an unsolicited request for information regarding bandwidth market data from an external source (University of Waterloo). Secondly, the sender, Yann D'Halluin, provides a link to a website (www.scicom.uwaterloo.ca) which is likely a phishing domain designed to harvest credentials or install malware. The email attempts to establish a sense of urgency by requesting immediate assistance with a complex technical query. The request for confidential data and the use of a seemingly legitimate-looking website are strong indicators of a phishing scam. The email also contains a P.S. with a link, a common tactic used in phishing emails."
13014,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, it promotes stock information with promises of high returns ('unreal profits', 'massive marketing campaign'), a classic lure used in scams. Secondly, the language is overly enthusiastic and uses manipulative phrases like 'don’t sleep on this one' and 'get in early'. Thirdly, the email contains numerous grammatical errors and unusual phrasing, suggesting a lack of professionalism and potentially a fraudulent source. Fourthly, it includes legal disclaimers that are convoluted and designed to obfuscate the true intent – specifically highlighting potential conflicts of interest due to ownership of VCSC shares. The mention of 'emerging equity alert' and 'forward looking statements' is a common tactic to mislead investors. Finally, the inclusion of a payment amount ($49,000) suggests a paid promotion, further raising suspicion. The combination of these factors strongly indicates a fraudulent attempt to entice the recipient into investing based on false or misleading information."
15787,0,True,High,"The email exhibits multiple red flags indicative of a phishing attempt. Firstly, the language is highly unprofessional and nonsensical, containing numerous grammatical errors and bizarre statements ('a unviolated nitrite colpohyperplasia', 'all people are a single nation', 'azulmic'). Secondly, it aggressively promotes a product ('cialii') with extremely low prices, a common tactic used to lure victims. Thirdly, the URLs are suspicious and likely lead to malicious websites (wowrx.biz). The use of unusual capitalization and symbols further suggests a fraudulent email. The overall tone and content are designed to create a sense of urgency and exploit potential vulnerabilities. The inclusion of seemingly unrelated statements adds to the confusion and deception."
3444,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. The language is overtly sexual and suggestive, immediately raising suspicion. The repeated demands for the recipient to 'call now' with a clearly fabricated phone number (732-942-7100) is a classic tactic. The email uses emotionally manipulative language ('lonely,' 'horny,' 'baby') to pressure the recipient. There are numerous grammatical errors and unusual phrasing, further suggesting a non-professional source. The offer of 'free information' is a common lure used in scams. The overall tone and content are highly inappropriate and designed to exploit the recipient's curiosity or vulnerability. The inclusion of a personal slogan ('high integrity, high quality and a great cum everytime') is a strong indicator of malicious intent."
7231,0,True,High,"The email uses several tactics commonly associated with phishing scams. It offers a large, unrealistic grant amount ($5,000,000), emphasizes the ease of obtaining the grant with no requirements (no credit checks, no income verification, etc.), and uses urgent language (""limited offer,"" ""SEE IF YOU QUALIFY NOW!""). The capitalization of ""YOU"" and the use of exclamation marks contribute to a sense of urgency and manipulation. While it lacks a direct link, the content strongly suggests a fraudulent attempt to collect personal information or initiate a scam."
18631,1,False,Low,"The email presents itself as a formal announcement regarding the death of Dr. Shiro Hattori. It includes verifiable details like dates, locations, and contact information. There are no unusual links, urgent requests, or attempts to manipulate the recipient. The language is formal and consistent with a respectful obituary. While the email's content is sensitive, there are no immediate phishing indicators present. The inclusion of a fax number and physical address adds to the legitimacy."
3808,1,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, the text is overwhelmingly dense and rambling, lacking a clear, concise message. Secondly, there are numerous grammatical and spelling errors throughout the text, a common tactic used in phishing emails to appear less polished and increase the likelihood of the recipient overlooking errors. Thirdly, the email discusses complex and potentially controversial topics (linguistics and imperialism) in a disjointed and disorganized manner, suggesting a fabricated or misleading context. Fourthly, the inclusion of numerous quotes and references from various sources without clear context or purpose is highly suspicious. Finally, the overall structure and content strongly resemble a deliberately convoluted attempt to appear as an academic discussion or research paper, designed to mislead the recipient into believing it's a legitimate communication. The lack of a clear sender identity and the highly technical and complex nature of the content further contribute to the phishing risk."
9577,0,True,High,"This email exhibits multiple strong indicators of phishing. Firstly, it contains an unsolicited message claiming to be from 'qmail - send program' and referencing 'soft viagra' with an incredibly low price, a highly suggestive and unrealistic offer. The email uses aggressive marketing language and contains a suspicious link. The sender address 'barry castillo' is likely a fabricated identity. The email's content is designed to lure the recipient into clicking a malicious link or providing personal information. The use of HTML and multiple headers further suggests a deceptive email intended to mimic legitimate communication."
4307,1,False,Low,"The email appears to be a legitimate technical discussion regarding spam detection issues with the Razor email server. It contains multiple threads of communication, referencing specific tools (honor, apt, cloudmark, SpamAssassin) and servers. The content focuses on troubleshooting a technical problem, and while it includes a URL for ThinkGeek, it's within the context of a sponsored link within a technical mailing list, which is a common and acceptable practice. There are no unusual requests for information, urgent language, or suspicious links. The email chain is complex but consistent with a real technical support exchange."
8594,1,True,High,"This email exhibits several strong indicators of phishing. Firstly, the subject line 'noms / actual flow for 03 / 20 / 01' is vague and lacks context, a common tactic in phishing emails. Secondly, the email references outdated dates (03/20/01) and uses unusual formatting with numerical values (50,000, 46,771, 48,034) and abbreviations (btu) that are not typical of standard business communications. Thirdly, the sender's email address, 'nom mcf mmbtu', appears to be a randomly generated string, highly suspicious. Finally, the inclusion of Enron-related email addresses (hpl.scheduling@enron.com, liz.bellamy@enron.com) suggests a potential attempt to impersonate or exploit a past event or company. The combination of these factors strongly indicates a malicious intent to deceive the recipient."
9658,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, the language is overly promotional and speculative, using terms like 'stock report,' 'breaking news,' and 'projected speculative price.' Secondly, the email contains numerous grammatical and spelling errors ('ont time,' 'bonusus,' 'expidited,' 'seils'), which is a common tactic used by phishers. Thirdly, the inclusion of a dubious stock symbol ('l r c j') and a fabricated company name ('Lauraan Corporation') immediately raises suspicion. Fourthly, the email attempts to create a sense of urgency ('watch out the stock go crazy on monday morning') and offers unrealistic financial gains. Fifthly, the inclusion of legal disclaimers and warnings about forward-looking statements is a classic manipulation technique to build trust and obscure the scam's true nature. Sixthly, the email contains a suspicious URL (http:// / / 1 highereducation . com / st . html) and multiple references to contacting the sender for more information, a common phishing tactic. Finally, the email mentions a 'safe harbor act disclaimer' which is a red flag, as it's often used to mislead recipients. The combination of these factors strongly suggests a fraudulent attempt to lure the recipient into investing in a non-existent or highly speculative stock."
10475,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, the subject line promises significant financial gains ('accept credit cards and watch sales skyrocket!'). Secondly, the email uses overly enthusiastic and unrealistic language ('sales skyrocket up to 200%', 'everyone gets approved', 'liquid assets available almost immediately'). Thirdly, the URL (3626046468/ut/merchant/index2.html) is a shortened, suspicious domain with no established reputation. Fourthly, the email aggressively pushes a quick and easy solution with no mention of due diligence or security protocols. The inclusion of 'ssl security (best on the net today)' is a common tactic to build trust and bypass security warnings. Finally, the email contains numerous grammatical errors and unusual phrasing, which is a typical characteristic of phishing emails. The offer of guaranteed approval regardless of credit history is a significant red flag. The entire email is designed to lure the recipient into clicking the link and potentially entering sensitive financial information."
18042,1,False,Low,"The email cites a reputable source (Dave Winer's Scrpiting News) and provides a link to a blog post on the same website. The link appears to be a legitimate referral and does not contain any immediately suspicious elements. While it's always prudent to verify the source, the email doesn't exhibit any strong phishing indicators."
3856,0,True,High,"This email exhibits multiple strong indicators of phishing. The use of unusual characters and symbols throughout the message (á ¨ ¡ þãõ ! ! vcd êíÞ ¡ ?ã · óÝøã ¡ ô ¨ sme ßÞàÞçµ ? ? ? ! ! ! vcd smes ? . . . ? ? . . . ? . . . . free vcd email : krongthip _ w @ yahoo . com : : : ( free vcd )) is highly suspicious and likely a deliberate attempt to obfuscate the message. The presence of 'vcd' and 'free vcd email' suggests a scam offering unsolicited goods or services. The URL 'krongthip _ w @ yahoo . com' is a manipulated Yahoo address, and the overall structure and content strongly resemble phishing attempts. The lack of a legitimate sender and the use of non-standard characters are significant red flags."
2291,0,True,High,"This email exhibits several strong indicators of a phishing attempt. The subject line 'a money making home business for you...' is a classic lure used in scams. The claim of 'double verified' email addresses is a common tactic to build trust and bypass spam filters. The request to 'click remove me' is designed to trick the recipient into revealing their email address, which can then be used for further phishing attacks. The language is overly promotional and lacks specific details about the business opportunity. The use of 'copyright 2002, all rights reserved' is a common tactic to appear legitimate. Overall, the combination of these factors strongly suggests a malicious intent."
13560,1,False,Low,"The email provides a straightforward update regarding a meeting location change. It lacks any suspicious links, urgent language, or requests for personal information. The subject line and content are consistent with typical internal communications. While it's a basic communication, there are no immediate red flags suggesting phishing."
12985,0,False,Low,"The email presents a seemingly legitimate invitation to a website focused on saltwater aquariums. It includes a clear purpose (providing information and resources), a relevant domain name (captivesea.com), and a polite closing. While it lacks a formal sender address, the content itself doesn't exhibit any red flags such as urgent requests, suspicious links, or attempts to harvest personal information. The URL is a standard, albeit potentially long, domain name for a hobbyist website."
17120,0,True,High,"The email content is 'empty'. This is a highly suspicious indicator. Phishing emails often have no content or contain minimal, deliberately misleading text to avoid detection. The lack of any legitimate message or sender information immediately raises a high risk of this being a malicious attempt to trick the recipient into clicking a link or providing information. It's a classic tactic to create uncertainty and force the user to investigate further, potentially leading them to a phishing site."
14164,1,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, the email is excessively verbose and convoluted, employing complex linguistic arguments and technical jargon without a clear purpose. Secondly, the writing style is disjointed and lacks a coherent narrative, a common tactic in phishing emails. Thirdly, the email attempts to establish a false sense of authority by referencing academic concepts (syntax, comparative method) and individuals (Scott de Lancey, John Cowan) without providing context or a legitimate reason for contact. Fourthly, the email's primary goal appears to be to confuse and overwhelm the recipient, rather than to convey information or offer a service. The lack of a clear sender, purpose, and the overall suspicious nature of the content strongly suggest a phishing attempt designed to harvest information or mislead the recipient."
15711,1,True,Medium,"The email contains a lengthy, technical discussion about database models and data management, which is plausible for a software engineer. However, several elements raise suspicion. The email uses overly complex and jargon-heavy language, suggesting an attempt to obscure the true purpose. There are multiple references to specific tables and data fields (gfd_pipe_meters_snp, cp_addr_vw, etc.) without providing context, which is a common tactic in phishing emails to overwhelm the recipient. The urgency expressed ('this needs to happen relatively quickly') is a subtle manipulation tactic. While not overtly threatening, the email's detailed and somewhat confusing content combined with the implied urgency creates a moderate risk. The lack of a clear sender name beyond 'er' suggests a potential impersonation."
12316,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. The language is excessively dramatic and emotional, employing manipulative tactics such as invoking divine wishes and a dying man's last request. The story of a wealthy Cuban exile with a large sum of money and a terminal illness is a classic lure. There are numerous grammatical errors and unusual phrasing, which is common in phishing emails. The request to transfer a large sum of money and the inclusion of an alternate email address (josemartinez@starmail.com - a suspicious domain) are highly concerning. The offer of a reward further incentivizes the recipient to fall for the scam. The email attempts to bypass standard procedures by requesting immediate action and offering a way to reimburse the recipient for costs incurred. The urgency and the complex, fabricated narrative are key indicators of a phishing attack."
5913,1,True,High,"This email exhibits multiple strong indicators of a phishing attempt. Firstly, the subject line 'fw: first delivery - rodessa operating co.' is a common tactic used to mimic legitimate business communications. Secondly, the email contains a complex, highly technical discussion about energy production and pricing, likely intended to appear authentic to a specific industry. Thirdly, the numerous forwarded messages and chain of communication create a confusing and potentially overwhelming context, making it difficult to verify the sender's identity. Fourthly, the email contains multiple misspellings and grammatical errors ('gd', 'fyi'), which is a hallmark of phishing emails. Finally, the request for action related to a specific deal ('634075') and the mention of 'sitara' suggests a potential attempt to lure the recipient into clicking a malicious link or providing sensitive information. The sheer volume of information and the complex terminology are designed to overwhelm and mislead the recipient. The lack of a clear sender identity and the use of forwarded messages further contribute to the suspicious nature of the email."
461,1,False,Low,"The email appears to be a legitimate inquiry regarding a reporter's email reputation score within a database. There are no obvious phishing indicators such as suspicious links, urgent requests, or unusual language. The sender is asking a reasonable question related to database management. The inclusion of a sponsorship link to ThinkGeek is a minor detail but doesn't raise significant concerns. The mailing list address is also verifiable."
13124,0,True,High,"This email exhibits multiple red flags indicative of a phishing attempt. Firstly, the language is overly promotional and uses generic phrases like 'financial power you can depend on' and 'superior standard poor's corp,' which are common in scams. Secondly, the email contains numerous grammatical errors and unusual capitalization, a tactic used to bypass spam filters and appear less suspicious. Thirdly, the request for personal information (name, email, phone, city, state) via a form is a classic phishing technique. Fourthly, the URL 'insuranceiq . com / optout' is likely a deceptive link designed to steal credentials or install malware. The lack of a legitimate company name and the urgency implied by 'call today' further strengthen the suspicion. The email attempts to manipulate the recipient into providing sensitive information under the guise of a professional communication."
11822,1,False,Low,"The email appears to be a legitimate internal communication regarding a business integration project. It outlines communication channels (weekly newsletter, Friday morning meetings) and attendance protocols. There are no unusual requests for sensitive information, suspicious links, or attempts to create urgency. The language is formal and typical of corporate updates. While lengthy, it doesn't exhibit the hallmarks of a phishing attempt. The mention of specific team members and their responsibilities adds to the sense of authenticity."
5497,1,True,High,"The email exhibits several red flags indicative of a phishing attempt. Firstly, it contains highly specific and potentially sensitive details about a project ('GTV weekly status update'), suggesting an attempt to impersonate a legitimate business communication. Secondly, the email contains multiple references to specific software versions (Tibco 5.x and 6.x) and operating systems (Windows 2000), often used in phishing campaigns to trick recipients into revealing information or clicking malicious links. Thirdly, the email uses urgent language ('struggling to see how they can accomplish this to your satisfaction by end of this week') to pressure the recipient into responding quickly. Fourthly, the email contains a large amount of technical jargon and details, which is a common tactic used by phishers to appear legitimate and overwhelm the recipient. Finally, the email contains an attachment named 'project timeline update in microsoft project', which is a common lure to trick users into opening malicious attachments. Overall, the email's combination of technical details, urgent language, and potential for malicious attachments strongly suggests that it is a phishing attempt."
8961,1,True,High,"The email content is 'empty'. This is a highly suspicious indicator. Phishing emails often contain no legitimate content, relying solely on the subject line or sender's name to trick the recipient. The lack of any text whatsoever suggests a deliberate attempt to bypass initial security checks and potentially deliver a malicious payload if the email were to contain a link or attachment (which is not present, but the empty state itself is a strong indicator of malicious intent). This represents a zero-trust violation and a high risk of phishing."
11735,0,True,High,"This email exhibits multiple, highly suspicious characteristics indicative of a sophisticated phishing attempt. The text is a completely nonsensical string of words, lacking any coherent message or identifiable sender. The presence of random, unrelated terms and phrases suggests a deliberate attempt to obfuscate the true intent. The inclusion of a URL ('http:// . com _ word . derision') is completely invalid and designed to mislead the recipient. The overall structure and content are designed to appear as a random, confusing message to trick the recipient into clicking the link, likely to deliver malware or steal credentials. The level of randomness and lack of any legitimate purpose strongly indicate a phishing attack."
8916,1,False,Low,"The email appears to be a genuine internal update regarding a leadership giving campaign. It contains specific financial figures, group breakdowns, and contact information (Eric at ext. 3-9053). There are no unusual requests, suspicious links, or attempts to manipulate the recipient. The tone is professional and informative, consistent with a corporate update. While the data presented could be used for analysis, there are no immediate phishing indicators present."
7156,0,True,High,"This email exhibits multiple strong indicators of a phishing attempt. The text is overwhelmingly nonsensical and appears to be randomly generated gibberish interspersed with fragmented words. The URL, 'http:// . qwa 3 meds 4 . com / host / ema ilr em ove . asp', is completely unrecognizable and likely a malicious domain designed to mimic a legitimate pharmaceutical website. The use of unusual characters and the overall chaotic nature of the email strongly suggest a fraudulent attempt to lure the recipient to a dangerous site."
11043,0,True,High,"This email exhibits multiple red flags indicative of a phishing attempt. Firstly, it uses sensationalized language and promises unrealistic benefits (legally watching sports and movies, a 'famous' descrambler, and a 'radar jammer'). Secondly, it contains numerous grammatical errors and unusual phrasing, a common tactic in phishing emails. Thirdly, and most critically, it aggressively requests personal and financial information (credit card details) directly within the email body, bypassing standard security protocols. The inclusion of a 'bonus' (radar jammer plans) is a classic urgency tactic. The email also contains a PO Box address, which is frequently used by scammers. The final call to action – 'delete with one simple keystroke' – is a manipulation technique designed to lower the recipient's guard. The overall structure and content strongly suggest a fraudulent scheme."
