Email,Label,is_phishing_verdict,risk_level,explanation
7884,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The provided text is a science fiction essay by William Gibson discussing future scenarios of ubicomp (ubiquitous computing). It introduces concepts like 'Terrorspace' (surveillance in airports/power plants), '911.net' (disaster response), 'Battlespace' (military), 'Prosthetic Ubicomp' (elder care), 'Cradle.net' (child safety), 'Street.net' (urban management), 'Punish.net' (prisons), 'Industrial Ubicomp', 'So/Ho Ubicomp', 'SafetySpace', and 'Ubitopia' (entertainment). The text is a creative piece exploring the societal implications of ubiquitous technology, not a phishing attempt or a technical vulnerability report. It does not contain any malicious code, deceptive links, or requests for personal information."
11376,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate technical discussion thread from a mailing list (likely a technical security or cryptography list). It contains a proper header structure with timestamps and sender/recipient information. The content is a technical analysis of smart card security, discussing clock rates, ISO specifications, and risk/cost ratios. The sender, Alex Russell, provides a professional signature with two email addresses (alex@SecurePipe.com and alex@netWindows.org). There are no requests for sensitive information, no fabricated urgency, no suspicious links, and no social engineering tactics. The email follows standard technical correspondence conventions with a clear, reasoned argument."
15816,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of phishing. First, the content is a classic 'too good to be true' spam template offering cheap OEM software licenses for major brands (Adobe, Corel, Macromedia) at significantly below market rates. Second, the email contains numerous spelling and grammatical errors ('publishinq', 'professionai', 'paqemaker', 'discreet', 'lndesign', 'cooi', 'sincereiy'), which are common in automated spam/phishing campaigns. Third, the email lacks a verifiable sender address or digital signature, relying instead on a generic 'sincerely, lori' sign-off. Fourth, the phrase 'learn more...' is a direct call to action that implies a hidden or malicious link is present, which is a standard phishing tactic to harvest credentials or deliver malware. Fifth, the email attempts to bypass the recipient's skepticism by using a 'good morning' greeting and listing specific software versions to appear legitimate, but the overall structure is inconsistent with legitimate business communication. The combination of unrealistic pricing, poor grammar, lack of sender verification, and a generic call to action confirms this is a phishing attempt."
18412,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of phishing. First, the subject line and content use high-pressure sales tactics ('come on in', 'select a rolex for you') targeting a luxury brand (Rolex) which is a common vector for credential harvesting or malware distribution. Second, the term 'genuine repiica' (sic) is a deliberate misspelling of 'replica' intended to bypass spam filters while maintaining a deceptive tone. Third, the URL 'more detalls here r . emove me' is obfuscated with intentional spacing and typos ('detalls' instead of 'details', 'r . emove me' instead of 'remove me'), a classic technique to evade automated security scanning. Fourth, the email lacks a legitimate sender domain or digital signature, relying instead on a generic, unverified link. Finally, the request to 'select' a watch implies a need for user interaction that could lead to credential entry or malicious script execution. These elements combined—urgency, brand impersonation, obfuscated links, and lack of sender verification—constitute a high-risk phishing attempt."
6332,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple technical and social engineering indicators of a phishing attempt. First, the sender identity is ambiguous; the text 'sepo 0' appears to be a typo or code for 'SEPO' (likely a company name like 'SEPO' or 'SEPA'), but the lack of a clear sender signature or verified domain makes it suspicious. Second, the email contains a request for action ('please call to discuss') without providing a clear, verifiable contact method or context, which is a common tactic to bypass standard verification procedures. Third, the email references specific technical details ('meter # 1428', 'brandwine in sitara # 423794') that appear to be fabricated or misused to create a false sense of legitimacy, a technique known as 'suspicious specificity'. Fourth, the email lacks standard corporate formatting (no signature block, no verified domain, no clear sender address). Fifth, the use of 'brandwine' instead of a known brand name (likely 'Brandywine' or similar) suggests a typo or attempt to obscure the true entity. Sixth, the email does not include any standard security protocols or verification steps, which is a red flag for legitimate internal communications. Finally, the email attempts to manipulate the recipient into taking action ('please call to discuss') without providing a clear reason or context, which is a common social engineering tactic to bypass skepticism. These indicators collectively suggest a phishing attempt."
13564,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple classic indicators of a phishing attempt, specifically a 'Vishing' (Voice Phishing) or 'Vishing' (Voice Phishing) scam disguised as a direct marketing email. The content uses high-pressure social engineering tactics: 'eat as much as you want', 'lose weight quick', '30 day money back guarantee', and 'get results in two weeks'. It creates artificial urgency with 'due to the overwhelming response, you may get a busy signal'. The email contains multiple trademarked product names (TM) which is often used to lend false legitimacy. It includes fabricated testimonials from specific individuals with locations, a common tactic to build false trust. The email provides two phone numbers, one toll-free and one regular, which is a common vector for Vishing scams where the victim is tricked into calling to 'verify' their order or receive a 'free' product. The email lacks any legitimate sender address or domain, and the formatting is unprofessional and spammy. The request to call a toll-free number is a significant manipulation tactic to bypass email security filters and engage the victim directly. The email contains no verifiable sender information, no legitimate domain, and uses aggressive sales tactics typical of phishing attempts designed to harvest personal information or financial data."
10956,1,False,Low,"[Vote: 1 Phish / 2 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate announcement for the 'GALA '97' conference proceedings from the University of Edinburgh. It contains specific technical details such as ISBN numbers, page counts, and precise shipping costs (£16.00 base price, £35p credit card surcharge). The URL provided (http://www.cogsci.ed.ac.uk/gala/) matches the expected domain structure for the University of Edinburgh's cognitive science department. The email includes a standard order form layout with specific payment instructions and does not request sensitive information like passwords or credit card numbers directly via email. The tone is informational and administrative, consistent with academic conference announcements. There are no signs of spoofed domains, urgent language, or requests for credentials. The email follows a standard format for academic proceedings announcements."
18442,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate technical notification from a utility company (CAISO). It contains specific technical terminology ('total transfer capabilities', 'TTC', 'outage information') and a specific reference code ('ttc 07 - 04 - 01'). The sender signature includes a verified email address (mneeley@caiso.com) matching the domain of the organization mentioned. The content is administrative and informational, lacking social engineering tactics like urgency, threats, or requests for credentials. The attached file type (.pdf) is standard for technical documents. While the text is slightly unpolished ('attached outage information is reliable at time of posting'), it lacks the grammatical errors and urgency markers typical of phishing. The email follows a standard corporate notification format."
3614,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate internal corporate communication chain regarding a specific industrial gas meter (Brandywine meter #981225). The email contains specific technical identifiers (meter ID, dates, company names like Hou/ECT, Enron, Oxy, Dupont) and discusses a technical issue (gas flow without a nomination). The sender (Gary Hanks) is responding to a forwarded thread from Robert E Lloyd and Lee L Papayoti, referencing specific technical details like 'pressure control', 'valve open', and 'zero nomination'. The email includes a clear call to action for verification ('please let me know') rather than a request for credentials or sensitive data. The formatting is consistent with internal corporate email forwarding from the year 2000. There are no suspicious URLs, no requests for passwords, no fabricated urgency, and no social engineering manipulation tactics. The content is consistent with a technical support or operational inquiry within an industrial gas company."
13365,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate book review or promotional email for an academic text titled 'Logical Relations in Chinese and the Theory of Grammar' by C.T. James Huang. It contains specific technical details about linguistic theory (parametric theory of quantifier scope, governing category, etc.) and references a real publisher (Garland Publishing) and author (Professor of Linguistics at UC Irvine). The email includes a standard, verifiable contact email address (info@garland.com) rather than a suspicious or misspelled domain. There are no requests for sensitive information, no fabricated urgency, no 'too good to be true' financial incentives, and no spoofed sender addresses. The content is consistent with an academic or library newsletter format. While the formatting is plain text, the lack of social engineering indicators and the presence of specific, verifiable details suggest this is a safe, informational email."
5968,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate academic announcement for a journal called 'Syntaxis' from the University of Huelva, Spain. It contains specific technical details such as a valid email address (montse@uhu.es) and a URL (http://philologia.uhu.es/philologia/revistas/syntaxis/framesyn.htm) that matches the domain of the University of Huelva (uhu.es). The content is consistent with an academic call for papers, including specific deadlines (November 1998), editorial contact information, and a clear purpose. There are no requests for sensitive information, no fabricated urgency, no suspicious links, and no social engineering tactics. The email follows a standard format for academic announcements with a clear sender identity and verifiable contact details."
12599,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple critical indicators of a phishing attempt. First, the subject line 'Accept Credit Cards - Everyone Approved' combined with the body text 'NO CREDIT CHECKS DO IT NOW' creates a classic 'too good to be true' financial offer, which is a common social engineering tactic to bypass skepticism. Second, the use of ALL CAPS ('NO CREDIT CHECKS', 'DO IT NOW') is a deliberate manipulation technique to create artificial urgency and pressure the recipient into acting without due consideration. Third, the email lacks any verifiable sender information, specific organizational context, or standard corporate formatting, which is a technical red flag for legitimate communication. Fourth, the content requests immediate action ('DO IT NOW') without providing a secure, verifiable link or contact method, which is a common pattern in credential harvesting or malware distribution attempts. Finally, the email attempts to bypass standard security procedures by promising an unrealistic outcome ('Everyone Approved') without requiring any legitimate verification steps. These elements combined constitute a high-risk phishing attempt."
4983,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple classic phishing indicators. First, the subject line 'Volume Over 1.2 Trillion Dollars a Day' combined with the body content promising '$20,000 properly positioned' returns and 'double-digit monthly returns of 10-30%' is a high-risk financial scam pattern. Second, the email uses 'Click Here' links without providing a visible, verifiable URL in the text, which is a common technique to hide malicious destinations. Third, the disclaimer text mimicking a legitimate email footer ('If you are receiving this e-mail in error...') is a sophisticated social engineering tactic designed to bypass recipient skepticism. Fourth, the promise of 'high-income opportunity found in the World's largest financial market' combined with the request to 'Click on the link below' for a 'Free Foreign Currency Trading Newsletter' is a classic credential harvesting or malware delivery vector disguised as financial advice. The email lacks any verifiable sender information, corporate branding, or legitimate domain structure, and the urgency implied by the financial opportunity is a manipulation tactic. Per the ZERO TRUST POLICY, any email with suspicious elements like unrealistic financial promises, hidden links, and social engineering disclaimers must be flagged as phishing."
1467,1,True,High,"[Vote: 2 Phish / 1 Safe | Winning Logic: Social Engineering Expert] This email exhibits multiple classic social engineering manipulation tactics. First, it uses a generic, non-specific greeting ('On 10 Sep 2002, Gary Lawrence Murphy wrote') which is a common tactic to bypass recipient skepticism by appearing to reference a legitimate thread. Second, it employs highly abstract, confusing imagery ('shoes are full of feet', 'toes are full of bones') designed to trigger cognitive dissonance and lower critical thinking. Third, it uses psychological pressure through the phrase 'when the filters come down' implying an imminent threat or deadline. Fourth, the content is nonsensical and lacks clear context, which is a hallmark of spam/phishing attempts designed to confuse rather than inform. Fifth, the signature 'tom' is generic and lacks verifiable organizational details. The email attempts to manipulate the recipient into engaging with potentially malicious content by creating confusion and urgency through its abstract messaging. All these elements combined indicate a high-risk social engineering attempt."
16147,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of a phishing attempt. First, it uses a classic 'too good to be true' financial incentive: offering a 'free million' for ordering within 2 days and pricing that is suspiciously low ($200 for 1 million emails). Second, it contains a malformed URL ('learnmorezz1@yahoo.com') which is not a standard domain for legitimate bulk email services and appears to be a typo-ridden attempt to redirect to a malicious site. Third, the email lacks a proper sender signature or organizational context, instead appending unrelated footer text from the 'Irish Linux Users' Group' which is a common spoofing technique to make the email appear legitimate. Fourth, the request to provide 'names on CD with sending tools' implies a need for sensitive data or credential harvesting. The combination of urgency ('within 2 days'), unrealistic offers, malformed URLs, and spoofed footer content confirms this is a phishing attempt."
3774,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate academic announcement for a workshop at the University of Southern California. It contains specific technical details such as a precise date (March 9, 1995), a clear agenda with scheduled sessions, and named speakers with their institutional affiliations (e.g., University of Pennsylvania, MIT). The content is consistent with an academic program schedule, lacking any fabricated urgency, requests for sensitive information, or suspicious links. The formatting and content are typical of a genuine institutional announcement, with no indicators of social engineering or credential harvesting."
2743,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of phishing. First, the sender identity is fabricated ('rosanne sargent' from 'duct-soft') with no verifiable corporate domain or contact information. Second, the URL (http://delphinium.moziyu.com/12) uses a suspicious, non-standard domain structure that appears designed to look legitimate but is likely a spoof or malicious site. Third, the content uses classic social engineering tactics: creating false urgency ('subscription expires'), offering unrealistic value ('more than 05000 popular software for low price'), and employing emotional manipulation ('you are important to me!'). Fourth, the email lacks standard corporate formatting, such as a proper signature block, physical address, or official contact details. Fifth, the request to visit an external link to check a 'software store' is a common vector for credential harvesting or malware delivery. Under a Zero Trust Policy, these combined technical and social indicators mandate flagging this as phishing."
4741,1,False,Low,"[Vote: 1 Phish / 2 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate internal forwarding of a business referral. It contains a standard 'fw' (forward) header indicating it is a forwarded message. The content is a direct business referral between colleagues (Enrico Bauli to Kevin Suarez) regarding a job candidate, which is a common internal communication pattern. The email includes a specific phone number (+44 207 783 6560) and a clear context (East Power, Houston, trading). There are no suspicious URLs, no requests for sensitive information, no fabricated urgency, and no social engineering manipulation tactics. The formatting is consistent with internal corporate email systems. While the date (Thu 9/13/2001) is very old, this is consistent with the email's context and does not indicate a modern phishing attempt."
16272,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email is a legitimate technical discussion within the RPM-List mailing list community. It contains a standard mailing list signature block with a verifiable URL (http://lists.freshrpms.net/mailman/listinfo/rpm-list) and a real sender address (matthias@egwn.net). The content discusses specific Linux software (ALSA, gamix RPMs) and includes technical details about build lists and dependencies. There are no requests for sensitive information, no fabricated urgency, no suspicious attachments, and no social engineering tactics. The URLs provided are consistent with the domain structure of the mailing list and the sender's known activities. The email follows the expected format of a threaded mailing list discussion."
14242,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate internal corporate communication from Enron (a real company that existed in 2000). It contains specific technical details: Enron email addresses (enron@enron, ect@ect), specific department codes (NNG, TW, ET&S, GPG), budget figures ($274.7k), and specific dates (Jan-Jun 2000). The email follows a standard forwarded message format with a clear subject line and recipient list. There are no suspicious links, no requests for credentials, no fabricated urgency, and no social engineering tactics. The content is consistent with a routine financial accounting memo regarding budget reversals. The sender (Kimberly Watson) and recipient (Shirley Crenshaw) have specific departmental affiliations listed. The email includes a specific contact person (Vince) with an extension number, which is a common practice in corporate environments. There are no indicators of spoofing, malicious attachments, or phishing attempts."
2325,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate technical discussion within the RPM-List mailing list. It contains a verifiable signature block with specific contact details (World Trade Center, Barcelona, Spain) and a standard mailing list administrative link (http://lists.freshrpms.net). The content is a technical troubleshooting discussion regarding RPM package management software, referencing specific technical commands and file paths (/var/lib/rpm/). There are no fabricated urgency, unrealistic financial incentives, requests for sensitive information, or suspicious URLs. The email follows standard mailing list formatting conventions."
7479,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple critical technical and social engineering indicators of a phishing attempt. First, the sender address is completely missing, which is a major technical anomaly for legitimate corporate or service communication. Second, the content is incoherent and appears to be generated by a bot or spammer, using nonsensical phrases like 'v and more', 'medzonli', 'plainclothesman', 'varicoloured tical shop', and 'v tzigane'. Third, the email attempts to sell a 'private online' pharmacy service, which is a common vector for credential harvesting and malware distribution. Fourth, the lack of a clear sender domain, signature, or contact information violates standard email protocol expectations. Fifth, the use of 'varicoloured tical shop' suggests a misspelled 'virtual' and 'technical', indicating poor quality that is typical of spam/phishing. Sixth, the request to engage with a 'private online' service is a classic social engineering tactic to bypass user skepticism. Based on the ZERO TRUST POLICY, this email must be flagged as phishing due to the combination of missing sender data, incoherent content, and high-risk service offering."
17581,1,False,Low,"[Vote: 1 Phish / 2 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate corporate announcement regarding employee benefit meetings. It contains specific, verifiable details such as dates (Feb 7-8, 2001), times, locations (Hyatt Regency, Cottonwood RM), and attendee lists based on last names. The content is informational and administrative, lacking any requests for sensitive information, fabricated urgency, or suspicious links. The formatting is consistent with a standard internal corporate memo or newsletter. No technical indicators of spoofing, malicious attachments, or social engineering manipulation are present."
16414,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate technical discussion within a mailing list context, evidenced by the 'On 9 Aug 2002, Gary Lawrence Murphy wrote:' header format which is standard for email threading. The content discusses technical/legal aspects of spamming and ISP account revocation, which is consistent with a technical mailing list topic. The URL provided (http://xent.com/mailman/listinfo/fork) follows the standard mailman list subscription pattern seen in legitimate mailing lists. There are no requests for sensitive information, no fabricated urgency, no spelling errors, and no social engineering tactics. The tone is technical and analytical rather than manipulative."
14557,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate news digest from 'Ananova' (a news aggregator service) regarding a cultural misunderstanding in Namibia. However, it contains a critical technical indicator of phishing: a suspicious promotional link from 'Yahoo! Groups Sponsor' (http://us.click.yahoo.com/pt6YBB/NXiEAA/MVfIAA/7gSolB/TM). The URL uses a 'click' redirect domain, which is a common technique used by phishers to mask the true destination of a link. Additionally, the email includes a standard unsubscribe link (forteana-unsubscribe@egroups.com) which is legitimate for Yahoo Groups, but the presence of the sponsor link alongside the news content creates a 'mixed content' scenario often used to harvest credentials or drive traffic to malicious sites. The email lacks clear sender verification (no visible 'From' address in the header provided, though the text implies Ananova), and the promotional content is unrelated to the news content, which is a common tactic to distract the recipient. Per the ZERO TRUST POLICY, any unexpected link or suspicious routing data must be flagged as phishing."
1426,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple severe technical and social engineering indicators of a phishing attempt. First, the text is heavily corrupted with obfuscation characters (e.g., 'e ^ nlarging', 's * trengthening', 'p - enls', 'p ` 1 ` a ` c ` e'), which is a common technique used to bypass email filters or hide malicious content from automated scanning. Second, the content is a classic 'Too Good To Be True' offer ('80 + % savings', 'no prescription required', 'doctor & f . d . a aipproved') which is a hallmark of fraudulent medical/healthcare scams. Third, the sender information is completely illegible due to the character corruption, preventing verification of the actual domain. Fourth, the email lacks any verifiable sender address or standard corporate formatting, relying instead on a generic 'save money' hook. Finally, the instruction to 'order your order here today' creates artificial urgency and attempts to bypass standard verification procedures. These elements combined constitute a high-confidence phishing attempt."
3976,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of a phishing attempt. First, the sender identity is suspicious: 'Nationwide PC Repairs and Upgrades' is a generic, non-specific business name that lacks a verifiable corporate domain or official branding, which is common in phishing. Second, the email uses classic social engineering tactics: 'No call out charges', 'No hourly charges', and 'We will meet and beat any price' are aggressive, low-cost offers designed to create urgency and bypass skepticism. Third, the URL 'http://www.qpas.co.uk/pcclinic.htm' is a suspicious, non-standard domain ('qpas.co.uk') that does not match the sender's claimed identity ('Nationwide'), indicating a spoofed or fabricated link. Fourth, the email lacks any legitimate corporate signature, contact details, or verification mechanism. Finally, the request to click a link without providing a clear, legitimate purpose is a common phishing vector to harvest credentials or redirect to malware. Per the Zero Trust Policy, any suspicious element triggers a phishing classification."
3605,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email exhibits multiple critical indicators of phishing and social engineering. First, the subject line and body contain highly suspicious, unprofessional language ('enlarge sex drive', 'inflexible hard-on growth') which is typical of spam/phishing campaigns designed to bypass filters and grab attention. Second, the email uses a classic 'too good to be true' manipulation tactic by promising life-altering benefits ('alter your life history') with unrealistic guarantees ('less than 13 minutes'). Third, the email lacks any verifiable sender information, digital signature, or legitimate domain structure, relying instead on a generic 'our site' reference to a suspicious URL. Fourth, the content is sexually explicit and predatory, which is a common vector for credential harvesting or malware delivery disguised as legitimate offers. Fifth, the email creates artificial urgency ('lowest cost on the internet') to pressure the recipient into immediate action without due consideration. These elements combined represent a high-risk phishing attempt."
963,1,False,High,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The text describes a major pipeline explosion in El Paso, Texas, which resulted in 10 fatalities, including five children. The incident involved a ruptured underground gas line near the Pecos River, causing a fire and significant damage. The National Transportation Safety Board (NTSB) is investigating the cause, with preliminary reports indicating the pipe was not piggable and the explosion occurred at 5:30 AM. The text highlights the political fallout, with Congress considering stricter pipeline safety legislation following this incident and a previous explosion in Bellingham, WA. There is mention of past safety violations by the pipeline company (El Paso Natural Gas) and ongoing inspections. The social indicators include the tragic loss of life, public concern, and the potential for legislative changes to pipeline safety regulations. The technical indicators include the nature of the explosion, the condition of the pipeline, and the history of similar incidents. The risk level is assessed as High due to the loss of life, the potential for future accidents if safety measures are not addressed, and the political pressure to enact new safety laws. The text does not indicate any phishing activity; it is a news report about a pipeline disaster."
8332,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email exhibits multiple critical technical and social engineering indicators of phishing. First, the URL (http://jkm6.wc.icyigloo.com/2v7/) is highly suspicious: it uses a non-standard, misspelled domain ('icyigloo' instead of 'igloo'), contains a subdomain that appears to be a random string ('jkm6.wc'), and lacks any recognizable brand or pharmacy association. Second, the content is incoherent and grammatically broken, mixing medical advice with nonsensical literary quotes ('mr elliot too, of the pain he was occasioning'), which is a common tactic to confuse the recipient and bypass automated filters. Third, the email uses a 'too good to be true' social engineering hook ('wonderful reduced prices', 'weekly special') to create urgency and curiosity. Fourth, there is no verifiable sender information, signature, or contact details, and the email lacks standard corporate formatting. The combination of a suspicious URL, incoherent text, and aggressive sales tactics strongly indicates a phishing attempt designed to harvest credentials or redirect the user to a malicious site."
3818,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple critical indicators of phishing. The content is a classic 'keyword stuffing' spam/phishing pattern, using random, unrelated words ('tahoe nightfall scamp shish maladaptive congregate penumbra leonardo beneath') to bypass spam filters and obscure the true message. The core message is a deceptive request for prescription medication without a prior prescription, which is a common tactic used in 'phishing for credentials' or 'drive-by download' attacks disguised as medical offers. The email lacks any legitimate sender identity, contact information, or professional formatting. It creates a false sense of urgency and convenience ('simple, quick and affordable') to manipulate the recipient into clicking a hidden link or downloading an attachment. The use of 'best online tablets here' is a deceptive hook to lure the victim. This is a high-risk attempt to harvest personal data or deliver malware under the guise of a medical service."
11953,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple technical and social engineering indicators of phishing. First, the sender identity is ambiguous: 'julie' is used without a verified corporate email address or domain, which is a common spoofing technique. Second, the content uses a 'business email compromise' (BEC) pattern, impersonating a colleague to create urgency about 'deals booked wrong' and 'counterparty' issues, a classic social engineering tactic to bypass recipient skepticism. Third, the email lacks any verifiable technical context (no internal ticket ID, no specific system references) and relies on emotional manipulation ('won't be hearing from him', 'feeling'). Fourth, the request to 'update you' implies a need for action or verification without providing a secure channel (like a direct call or encrypted message), which is a red flag for credential harvesting or data exfiltration. The combination of impersonation, urgency, and lack of technical verification points to a high-risk phishing attempt."
18096,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate technical discussion within the Irish Linux Users' Group mailing list. It contains a standard PGP signature block with a valid version string and a recognizable comment URL (enigmail.mozdev.org). The email includes a verifiable signature block with standard contact details (waider@waider.ie) and references to known mailing list administrative links (ilug@linux.ie, linux.ie). The content is a technical discussion about mailing list software (Mailman, ezmlm, majordomo) with no fabricated urgency, no requests for sensitive information, and no suspicious URLs or file attachments. The tone is consistent with a legitimate technical community discussion. While there are some informal elements (e.g., 'Mailman ;-)', 'bitch to set up'), these are consistent with the informal technical community style and not indicative of phishing. The email follows standard mailing list formatting with proper headers and signatures."
16606,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This email appears to be a legitimate academic or intellectual discussion. It contains a clear subject line referencing a specific forum post ('6.293 words that are their own opposites sue morrish's posting on shame in australian...'). The content is technical and educational, discussing linguistic facts about the word 'shame' in South African English and referencing specific academic sources (St Isidore of Seville, Father Dinneen, John T. Waterman). The tone is conversational but grounded in specific knowledge, consistent with a forum reply or email correspondence between academics or enthusiasts. There are no requests for sensitive information, no fabricated urgency, no suspicious links, and no unusual file attachments. The signature is minimal but consistent with the persona. While the email is informal, it lacks the social engineering indicators common in phishing attempts."
12022,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple critical technical and social engineering indicators of phishing. First, the URL structure is highly suspicious: 'khttp://www.pmedbadbu.info/92/' uses a non-standard protocol ('khttp' instead of 'http' or 'https') and the domain 'pmedbadbu.info' appears to be a misspelled or obfuscated version of a legitimate pharmacy site (likely intended to be 'pharmacy' or similar). Second, the email contains a 'bulk text' signature block with random names ('fletch', 'awesomecanela', etc.) which is a common tactic used by spammers to hide the true sender identity and increase the likelihood of the email being marked as spam by filters. Third, the content uses classic social engineering tactics: 'save up to 80% on popular meds', 'no doctor visits or hassles', and 'quick delivery to your front door' which creates urgency and bypasses normal verification procedures. Fourth, the email lacks proper formatting, has no sender address, and uses 'charset = us - ascii' which is an outdated technical indicator often found in spam. The combination of suspicious URL, bulk text signature, unrealistic offers, and lack of sender information strongly indicates a phishing attempt."
10141,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of phishing. First, the subject line 'There is a Genuine Log Home in Your Future!' is a classic 'too good to be true' social engineering hook, promising a major life investment without context. Second, the URL 'www.genuineloghome.com' is a suspicious, non-corporate domain that lacks a recognizable brand or organization, suggesting a spoofed or unverified entity. Third, the email contains a suspicious 'Sales Rep Code: BSAD24' which is a common tactic used to make the email appear more legitimate or to track recipients for targeted follow-up. Fourth, the removal instruction points to a generic Yahoo email address ('higher_learning1234@yahoo.com') rather than a professional domain, which is inconsistent with legitimate business communications. Fifth, the email lacks any verifiable sender identity, digital signature, or contact information for a real company. Finally, the content uses high-pressure sales tactics ('You deserve the best home possible', 'major investment') to manipulate the recipient into action. These elements combined create a high-risk profile consistent with a phishing attempt designed to harvest credentials or promote a scam."
7208,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple technical and social engineering indicators of a phishing attempt. First, the sender address is missing entirely, which is a common spoofing technique to hide the true origin. Second, the email contains a suspicious URL (www.blackberry.net) embedded directly in the text, which is often used to redirect users to malicious sites or drive-by downloads. Third, the request to meet 'today/tonight' creates artificial urgency, a classic social engineering tactic to bypass recipient scrutiny. Fourth, the sender name 'ray' is generic and lacks any organizational context or signature block, making it impossible to verify legitimacy. Fifth, the email lacks standard email headers and proper formatting, suggesting it may have been stripped of metadata or is a spoofed message. These elements combined indicate a high-risk phishing attempt designed to manipulate the recipient into taking action without due verification."
7431,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple strong indicators of phishing. First, the URL 'http://www.affordable-domains.com' is a suspicious, non-standard domain that does not match the sender's claimed identity ('Affordable Domains'). Legitimate domain registrars typically use established, well-known domains (e.g., GoDaddy, Namecheap, etc.). Second, the email contains a 'spoofed' unsubscribe link pointing to 'http://www.centralremovalservice.com', which is a completely different domain unrelated to domain registration services, indicating a mismatch between the sender and the content. Third, the email uses classic social engineering tactics: artificial urgency ('finally available', 'discount prices'), unrealistic pricing ('$14.95' for multiple extensions), and a generic 'Domain Administrator' signature. Fourth, the presence of a random alphanumeric string ('9358vISa9-l9') at the end is a common technique used to track email opens or clicks. The combination of mismatched domains, suspicious pricing, and generic content confirms this is a phishing attempt designed to harvest credentials or redirect users to malicious sites."
